regionname,regiontype,regionlongitude,regionlatitude
72386,zip5,-90.369878,35.444266
72390,zip5,-90.666557,34.549869
72392,zip5,-91.098788,34.956724
72394,zip5,-90.611308,34.948746
72395,zip5,-90.031442,35.537348
72396,zip5,-90.825007,35.235447
72401,zip5,-90.640129,35.886164
72404,zip5,-90.742456,35.765142
72410,zip5,-91.078815,35.924426
72411,zip5,-90.582665,35.727206
72412,zip5,-90.698845,36.123837
72413,zip5,-90.805658,36.321447
72414,zip5,-90.376735,35.782301
72415,zip5,-91.185289,36.115351
72416,zip5,-90.791551,35.956076
72417,zip5,-90.535392,35.921775
72419,zip5,-90.313695,35.757669
72421,zip5,-90.954875,35.794883
72422,zip5,-90.557424,36.424770
72424,zip5,-90.722966,36.314756
72425,zip5,-90.690703,36.223735
72426,zip5,-90.074923,35.871091
72428,zip5,-90.180311,35.750700
72429,zip5,-90.930682,35.482593
72430,zip5,-90.237990,36.330425
72432,zip5,-90.714299,35.577371
72433,zip5,-91.028840,36.018099
72434,zip5,-91.155516,36.229808
72435,zip5,-90.597633,36.315442
72436,zip5,-90.488213,36.174742
72437,zip5,-90.424797,35.874414
72438,zip5,-90.170615,35.956717
72440,zip5,-91.205742,35.911266
72441,zip5,-90.401647,36.333278
72442,zip5,-90.180617,35.844641
72443,zip5,-90.388640,36.201230
72444,zip5,-90.903055,36.434372
72445,zip5,-91.000351,35.943207
72447,zip5,-90.342024,35.936017
72449,zip5,-90.841251,36.164487
72450,zip5,-90.483028,36.062204
72453,zip5,-90.715562,36.289786
72454,zip5,-90.231054,36.426194
72455,zip5,-91.055483,36.298423
72456,zip5,-90.361946,36.466061
72457,zip5,-91.082177,36.048149
72458,zip5,-91.164489,36.055173
72459,zip5,-91.283122,36.191609
72460,zip5,-91.260365,36.386576
72461,zip5,-90.227027,36.241627
72464,zip5,-90.154514,36.456880
72465,zip5,-90.863911,35.978160
72466,zip5,-91.243690,36.054539
72467,zip5,-90.459959,35.950345
72469,zip5,-91.343521,35.965120
72470,zip5,-90.738715,36.455734
72471,zip5,-91.140440,35.836788
72472,zip5,-90.552637,35.606633
72473,zip5,-91.168272,35.747905
72476,zip5,-90.910019,36.016266
72478,zip5,-91.066022,36.470560
72479,zip5,-90.901764,35.543562
72482,zip5,-91.403555,36.228950
72501,zip5,-91.665357,35.651863
72512,zip5,-91.768547,36.073831
72513,zip5,-91.631207,36.208177
72515,zip5,-91.977717,36.301167
72517,zip5,-91.962090,36.129283
72519,zip5,-92.211207,36.117245
72520,zip5,-91.727732,36.392290
72521,zip5,-91.507580,35.868969
72522,zip5,-91.450290,35.821951
72523,zip5,-91.833685,35.560852
72524,zip5,-91.304009,35.830996
72527,zip5,-91.690206,35.729775
72528,zip5,-92.104668,36.227154
72529,zip5,-91.561640,36.297718
72530,zip5,-91.977408,35.635724
72531,zip5,-92.145651,36.319211
72532,zip5,-91.568151,36.087575
72533,zip5,-92.213905,36.003075
72534,zip5,-91.737814,35.594146
72536,zip5,-91.804557,36.121927
72537,zip5,-92.232296,36.384229
72538,zip5,-92.101880,36.437780
72539,zip5,-91.781595,36.297982
72540,zip5,-91.939550,35.973035
72542,zip5,-91.412458,36.262358
72543,zip5,-92.007608,35.457558
72544,zip5,-92.197950,36.393846
72546,zip5,-91.941829,35.586569
72550,zip5,-91.778585,35.701593
72553,zip5,-91.491940,35.637902
72554,zip5,-91.615886,36.375604
72555,zip5,-91.951712,35.749261
72556,zip5,-91.986328,36.064283
72560,zip5,-92.115780,35.887848
72561,zip5,-91.790254,35.968874
72562,zip5,-91.380534,35.730133
72564,zip5,-91.474495,35.619402
72565,zip5,-91.917564,36.212590
72566,zip5,-92.095103,36.174920
72567,zip5,-91.932985,35.850731
72568,zip5,-91.604867,35.589132
72569,zip5,-91.436314,36.107000
72571,zip5,-91.536857,35.645324
72572,zip5,-91.290152,35.905760
72573,zip5,-91.822300,36.032984
72576,zip5,-91.860099,36.377290
72577,zip5,-91.632084,35.983999
72578,zip5,-91.990079,36.465918
72579,zip5,-91.440911,35.844214
72581,zip5,-91.966976,35.550666
72583,zip5,-92.010174,36.389535
72584,zip5,-91.853879,36.164074
72585,zip5,-92.007031,36.213990
72587,zip5,-91.851855,36.224305
72601,zip5,-93.074991,36.258287
72611,zip5,-93.322913,36.247186
72616,zip5,-93.557564,36.326063
72617,zip5,-92.359690,36.032910
72619,zip5,-92.663152,36.357552
72623,zip5,-92.323335,36.466789
72624,zip5,-93.306977,36.085481
72626,zip5,-92.539871,36.267212
72628,zip5,-93.338746,35.818550
72629,zip5,-92.613769,35.732477
72631,zip5,-93.767209,36.403353
72632,zip5,-93.745404,36.375825
72633,zip5,-92.952951,36.137796
72634,zip5,-92.525824,36.205468
72635,zip5,-92.487433,36.317713
72638,zip5,-93.414033,36.117497
72639,zip5,-92.504387,35.978004
72640,zip5,-93.046798,36.017194
72641,zip5,-93.212753,36.006167
72642,zip5,-92.547155,36.362903
72644,zip5,-92.988413,36.424318
72645,zip5,-92.576442,35.840544
72648,zip5,-93.150492,36.084742
72650,zip5,-92.662164,35.936946
72651,zip5,-92.479111,36.392973
72653,zip5,-92.406446,36.343754
72655,zip5,-93.053102,35.829687
72658,zip5,-92.299168,36.192404
72660,zip5,-93.377238,36.492410
72661,zip5,-92.591931,36.447880
72662,zip5,-93.156897,36.417378
72663,zip5,-92.333212,35.939149
72666,zip5,-93.283854,35.948680
72668,zip5,-92.756478,36.429350
72669,zip5,-92.891106,36.071433
72670,zip5,-93.394999,36.033966
72675,zip5,-92.762584,36.020874
72679,zip5,-92.832239,35.699815
72680,zip5,-92.297328,35.876341
72682,zip5,-92.764821,36.085181
72683,zip5,-93.117200,35.932256
72685,zip5,-92.999665,35.971875
72686,zip5,-92.829257,35.780714
72687,zip5,-92.703578,36.190935
72701,zip5,-94.091731,36.031951
72703,zip5,-94.059994,36.112359
72704,zip5,-94.303874,36.110345
72712,zip5,-94.245537,36.324318
72714,zip5,-94.231769,36.452712
72715,zip5,-94.321951,36.468842
72717,zip5,-94.434676,35.824562
72718,zip5,-94.218590,36.254101
72719,zip5,-94.303201,36.369610
72721,zip5,-93.814344,35.844733
72722,zip5,-94.450926,36.339779
72727,zip5,-93.992600,36.004921
72729,zip5,-94.468993,35.786171
72730,zip5,-94.268118,36.035834
72732,zip5,-93.978057,36.359117
72734,zip5,-94.444125,36.270298
72736,zip5,-94.467523,36.411894
72738,zip5,-93.888520,36.145763
72739,zip5,-94.346444,36.422866
72740,zip5,-93.715213,36.123852
72742,zip5,-93.500505,36.039503
72744,zip5,-94.434637,35.984913
72745,zip5,-94.111849,36.258399
72747,zip5,-94.578278,36.366581
72749,zip5,-94.443497,35.868483
72751,zip5,-94.120772,36.460749
72752,zip5,-93.600117,35.825202
72753,zip5,-94.310073,35.946929
72756,zip5,-94.001661,36.220161
72758,zip5,-94.121407,36.293569
72760,zip5,-93.716225,35.856417
72761,zip5,-94.455413,36.160039
72762,zip5,-94.239698,36.189951
72764,zip5,-94.035580,36.182407
72768,zip5,-94.494762,36.449883
72769,zip5,-94.497960,36.024953
72773,zip5,-93.893813,35.957682
72774,zip5,-94.216311,35.918637
72776,zip5,-93.600908,35.934595
72801,zip5,-93.139036,35.279046
72802,zip5,-93.084240,35.209345
72820,zip5,-93.715349,35.429131
72821,zip5,-93.861907,35.367618
72823,zip5,-92.924243,35.255986
72824,zip5,-93.459281,35.110358
72826,zip5,-93.703311,35.141905
72827,zip5,-93.595594,34.904111
72828,zip5,-93.516691,34.903970
72830,zip5,-93.435685,35.516595
72832,zip5,-93.673417,35.433825
72833,zip5,-93.467447,34.983073
72834,zip5,-93.209722,35.171470
72835,zip5,-93.334180,35.274065
72837,zip5,-93.133583,35.506062
72838,zip5,-93.673529,34.890374
72839,zip5,-93.338552,35.528540
72840,zip5,-93.610912,35.440178
72841,zip5,-93.761026,34.862235
72842,zip5,-93.601423,35.095624
72843,zip5,-92.940750,35.541036
72845,zip5,-93.361742,35.369186
72846,zip5,-93.309226,35.415761
72847,zip5,-93.259112,35.372185
72851,zip5,-93.438373,35.254393
72852,zip5,-93.583891,35.707481
72853,zip5,-93.176730,35.032701
72854,zip5,-93.432966,35.674279
72855,zip5,-93.684532,35.221865
72856,zip5,-93.056325,35.688702
72857,zip5,-93.426048,34.816381
72858,zip5,-93.033003,35.164592
72860,zip5,-93.403064,34.940420
72863,zip5,-93.551316,35.276817
72865,zip5,-93.604219,35.325960
72901,zip5,-94.414674,35.364822
72903,zip5,-94.356412,35.354115
72904,zip5,-94.383210,35.411915
72905,zip5,-94.199348,35.272123
72908,zip5,-94.406621,35.301321
72916,zip5,-94.373897,35.274035
72921,zip5,-94.193349,35.464099
72923,zip5,-94.309819,35.332014
72926,zip5,-93.992288,34.709014
72927,zip5,-93.932494,35.127460
72928,zip5,-93.944700,35.289217
72930,zip5,-93.933758,35.429277
72932,zip5,-94.395966,35.615099
72933,zip5,-94.038710,35.335077
72934,zip5,-94.262398,35.687708
72936,zip5,-94.192360,35.181038
72937,zip5,-94.384022,35.145796
72938,zip5,-94.366880,35.011707
72940,zip5,-94.249566,35.106844
72941,zip5,-94.178300,35.339028
72943,zip5,-93.777926,35.192768
72944,zip5,-94.180744,35.052992
72946,zip5,-94.081595,35.680743
72947,zip5,-94.037670,35.520435
72948,zip5,-94.422418,35.699549
72949,zip5,-93.886119,35.611632
72950,zip5,-93.867814,34.806052
72951,zip5,-93.887775,35.303112
72952,zip5,-94.301593,35.574907
72955,zip5,-94.437798,35.592460
72956,zip5,-94.344686,35.457875
72958,zip5,-94.077924,34.903432
72959,zip5,-94.085968,35.804510
73002,zip5,-97.757226,34.982937
73003,zip5,-97.574914,35.704367
73004,zip5,-97.808766,35.145639
73005,zip5,-98.232990,35.122109
73006,zip5,-98.409596,34.913239
73007,zip5,-97.327115,35.681695
73008,zip5,-97.645096,35.518619
73009,zip5,-98.297802,35.326271
73010,zip5,-97.621749,35.108717
73011,zip5,-97.731033,34.867876
73013,zip5,-97.517602,35.623825
73014,zip5,-98.180498,35.587648
73015,zip5,-98.537361,35.093060
73016,zip5,-97.700896,35.798496
73017,zip5,-98.163278,34.926529
73018,zip5,-97.934592,35.022119
73020,zip5,-97.265200,35.449766
73021,zip5,-98.676357,35.334265
73024,zip5,-98.799846,35.406959
73026,zip5,-97.259056,35.236220
73027,zip5,-97.237970,35.911662
73028,zip5,-97.581902,35.973634
73029,zip5,-98.227379,34.891857
73030,zip5,-97.192249,34.441665
73034,zip5,-97.427426,35.703509
73036,zip5,-97.973469,35.540616
73038,zip5,-98.432865,35.138494
73040,zip5,-98.462085,35.642641
73041,zip5,-98.883194,35.059094
73042,zip5,-98.313804,35.182801
73043,zip5,-98.387358,35.740488
73044,zip5,-97.469648,35.883467
73045,zip5,-97.148759,35.492759
73047,zip5,-98.351040,35.487193
73048,zip5,-98.524589,35.421141
73049,zip5,-97.296654,35.587375
73051,zip5,-97.256660,35.032589
73052,zip5,-97.564017,34.804886
73053,zip5,-98.401387,35.371013
73054,zip5,-97.194279,35.675599
73055,zip5,-97.886581,34.623866
73056,zip5,-97.586028,36.124237
73057,zip5,-97.423105,34.790501
73058,zip5,-97.255738,35.808064
73059,zip5,-97.976609,35.279990
73061,zip5,-97.059038,36.314736
73062,zip5,-98.734780,34.981089
73063,zip5,-97.442638,36.045652
73064,zip5,-97.751064,35.377612
73065,zip5,-97.600621,35.246183
73067,zip5,-97.916199,34.907490
73068,zip5,-97.277068,35.131623
73069,zip5,-97.458855,35.247371
73071,zip5,-97.415039,35.241909
73072,zip5,-97.484372,35.203565
73073,zip5,-97.441006,36.133950
73074,zip5,-97.268686,34.830105
73075,zip5,-97.204288,34.738161
73077,zip5,-97.282383,36.296787
73078,zip5,-97.753997,35.667588
73079,zip5,-97.988748,35.076456
73080,zip5,-97.497316,34.978982
73082,zip5,-97.878629,34.767459
73084,zip5,-97.344592,35.529382
73086,zip5,-96.966054,34.484382
73089,zip5,-97.777217,35.269889
73090,zip5,-97.937182,35.391221
73092,zip5,-98.048856,35.090791
73093,zip5,-97.487856,35.102887
73095,zip5,-97.346394,34.906064
73096,zip5,-98.751832,35.551632
73098,zip5,-97.203910,34.593777
73099,zip5,-97.757584,35.515440
73102,zip5,-97.518887,35.471261
73103,zip5,-97.518478,35.489401
73104,zip5,-97.503170,35.474807
73105,zip5,-97.504096,35.518286
73106,zip5,-97.536674,35.482382
73107,zip5,-97.574448,35.482261
73108,zip5,-97.565664,35.449623
73109,zip5,-97.525650,35.434778
73110,zip5,-97.397416,35.460172
73111,zip5,-97.476171,35.518566
73112,zip5,-97.574045,35.518547
73114,zip5,-97.522610,35.580141
73115,zip5,-97.441738,35.442449
73116,zip5,-97.557797,35.543859
73117,zip5,-97.463252,35.474829
73118,zip5,-97.529853,35.518726
73119,zip5,-97.570079,35.420605
73120,zip5,-97.574361,35.579932
73121,zip5,-97.432795,35.518920
73122,zip5,-97.616633,35.519313
73127,zip5,-97.653946,35.476913
73128,zip5,-97.653948,35.449725
73129,zip5,-97.485809,35.430147
73130,zip5,-97.339626,35.460461
73131,zip5,-97.460261,35.572878
73132,zip5,-97.634544,35.551303
73134,zip5,-97.575686,35.616213
73135,zip5,-97.422460,35.396701
73139,zip5,-97.526148,35.384311
73141,zip5,-97.380755,35.488667
73142,zip5,-97.637043,35.609182
73145,zip5,-97.397207,35.420376
73149,zip5,-97.485799,35.391810
73150,zip5,-97.329159,35.406337
73151,zip5,-97.407000,35.572946
73159,zip5,-97.575065,35.384812
73160,zip5,-97.476397,35.334147
73162,zip5,-97.638524,35.580125
73165,zip5,-97.353168,35.341191
73169,zip5,-97.642751,35.384218
73170,zip5,-97.555363,35.327196
73173,zip5,-97.625399,35.335355
73179,zip5,-97.645107,35.420093
73401,zip5,-97.194341,34.176045
73430,zip5,-97.327810,33.864808
73432,zip5,-96.469084,34.281139
73433,zip5,-97.404721,34.616680
73434,zip5,-97.544633,34.623696
73437,zip5,-97.500653,34.326073
73438,zip5,-97.501084,34.230989
73439,zip5,-96.696398,33.977006
73440,zip5,-96.872578,33.932264
73441,zip5,-97.438932,33.947146
73442,zip5,-97.658690,34.310974
73443,zip5,-97.288713,34.165077
73444,zip5,-97.411979,34.464161
73446,zip5,-96.760229,34.092746
73447,zip5,-96.833453,34.183447
73448,zip5,-97.108460,33.952084
73449,zip5,-96.541850,33.999391
73450,zip5,-96.527686,34.187955
73453,zip5,-97.117379,34.050422
73456,zip5,-97.656685,34.138196
73458,zip5,-97.128656,34.317820
73459,zip5,-97.101543,33.802488
73460,zip5,-96.671465,34.336311
73461,zip5,-96.495500,34.387630
73463,zip5,-97.428556,34.172853
73481,zip5,-97.501129,34.414023
73488,zip5,-97.535841,34.485159
73501,zip5,-98.308393,34.528842
73503,zip5,-98.404725,34.676814
73505,zip5,-98.483688,34.601757
73507,zip5,-98.282004,34.644762
73521,zip5,-99.344506,34.681882
73523,zip5,-99.275724,34.661835
73526,zip5,-99.370210,34.784161
73527,zip5,-98.553851,34.572741
73528,zip5,-98.635671,34.456774
73529,zip5,-97.946828,34.362017
73530,zip5,-99.023625,34.271013
73531,zip5,-98.566498,34.222961
73532,zip5,-99.533772,34.666768
73533,zip5,-97.852219,34.498095
73537,zip5,-99.597983,34.449972
73538,zip5,-98.513448,34.790777
73539,zip5,-99.301868,34.509242
73540,zip5,-98.539955,34.464171
73541,zip5,-98.186059,34.768138
73542,zip5,-99.010750,34.464580
73543,zip5,-98.403761,34.478181
73544,zip5,-99.812177,34.669815
73546,zip5,-98.723049,34.203361
73547,zip5,-99.397931,34.998935
73548,zip5,-98.104190,34.217388
73549,zip5,-99.186316,34.699506
73550,zip5,-99.938626,34.807315
73551,zip5,-98.888517,34.362904
73552,zip5,-98.755862,34.572852
73553,zip5,-98.749415,34.391226
73554,zip5,-99.566491,34.833141
73559,zip5,-99.000281,34.721462
73560,zip5,-99.524343,34.565824
73562,zip5,-98.401684,34.185954
73564,zip5,-98.971861,34.824931
73565,zip5,-97.896770,33.870391
73566,zip5,-98.964773,34.637852
73568,zip5,-98.265147,34.231265
73569,zip5,-97.938107,33.909268
73570,zip5,-99.118653,34.527124
73571,zip5,-99.815027,34.888220
73572,zip5,-98.400482,34.361691
73573,zip5,-97.947081,34.187642
73601,zip5,-99.011286,35.515632
73620,zip5,-98.929149,35.602285
73622,zip5,-98.998112,35.385528
73624,zip5,-99.187966,35.342211
73625,zip5,-99.251961,35.638866
73626,zip5,-99.276159,35.385670
73627,zip5,-99.470844,35.222286
73628,zip5,-99.707301,35.696777
73632,zip5,-98.862488,35.276715
73638,zip5,-99.809084,35.833782
73639,zip5,-98.986744,35.740056
73641,zip5,-99.232065,35.262460
73642,zip5,-99.913580,35.842632
73644,zip5,-99.485259,35.426952
73645,zip5,-99.853152,35.205084
73646,zip5,-98.684719,35.834221
73647,zip5,-99.091741,35.401377
73650,zip5,-99.482493,35.679214
73651,zip5,-99.061030,35.013714
73654,zip5,-99.360488,35.913545
73655,zip5,-99.261388,34.976971
73658,zip5,-98.728970,35.907678
73659,zip5,-98.942383,35.847906
73660,zip5,-99.881336,35.650682
73661,zip5,-99.025497,35.138281
73662,zip5,-99.666482,35.326468
73663,zip5,-98.849141,36.073477
73664,zip5,-99.195127,35.167759
73666,zip5,-99.882003,35.462560
73667,zip5,-98.906905,35.948451
73668,zip5,-99.956995,35.239440
73669,zip5,-98.738309,35.725382
73673,zip5,-99.664831,35.041142
73701,zip5,-97.818622,36.412462
73703,zip5,-97.945305,36.390666
73705,zip5,-97.903369,36.341713
73716,zip5,-98.497807,36.499465
73717,zip5,-98.761344,36.861600
73718,zip5,-98.211399,36.227238
73719,zip5,-98.236650,36.954586
73720,zip5,-97.884914,36.190972
73722,zip5,-98.322417,36.903844
73724,zip5,-98.558124,35.989178
73726,zip5,-98.482763,36.593919
73727,zip5,-98.014960,36.528477
73728,zip5,-98.370045,36.769825
73729,zip5,-98.479901,36.427382
73730,zip5,-97.559105,36.289441
73731,zip5,-98.603297,36.652272
73733,zip5,-97.684470,36.227020
73734,zip5,-97.916647,35.978564
73735,zip5,-98.029361,36.241501
73736,zip5,-97.702436,36.376136
73737,zip5,-98.605514,36.280584
73738,zip5,-97.559596,36.455453
73739,zip5,-98.160612,36.535718
73741,zip5,-98.290977,36.564851
73742,zip5,-97.942445,36.089855
73744,zip5,-98.312687,35.970879
73747,zip5,-98.334168,36.234898
73749,zip5,-98.175893,36.708605
73750,zip5,-97.961295,35.870349
73753,zip5,-97.836510,36.550119
73754,zip5,-98.049665,36.390785
73755,zip5,-98.556531,36.115015
73756,zip5,-98.112340,35.963699
73757,zip5,-97.443256,36.260718
73758,zip5,-97.994212,36.949326
73759,zip5,-97.669620,36.821098
73760,zip5,-98.158211,36.376361
73761,zip5,-97.992845,36.702314
73762,zip5,-97.940553,35.762323
73763,zip5,-98.343621,36.093834
73764,zip5,-98.176835,35.848793
73766,zip5,-97.803839,36.642840
73768,zip5,-98.331962,36.371066
73770,zip5,-98.453034,36.071439
73771,zip5,-97.992748,36.855636
73772,zip5,-98.421517,35.911420
73773,zip5,-97.889446,36.267904
73801,zip5,-99.386948,36.429152
73832,zip5,-99.690702,36.064883
73834,zip5,-99.534721,36.796436
73835,zip5,-99.281984,36.026125
73838,zip5,-98.861687,36.334626
73840,zip5,-99.721502,36.455967
73841,zip5,-99.442911,36.467405
73842,zip5,-99.213037,36.896593
73843,zip5,-99.766557,36.310758
73844,zip5,-100.181877,36.884647
73848,zip5,-100.017823,36.646777
73851,zip5,-99.682866,36.637994
73852,zip5,-99.127951,36.532981
73853,zip5,-99.088980,36.216590
73855,zip5,-99.884156,36.906871
73857,zip5,-99.362995,36.255688
73858,zip5,-99.889391,36.397652
73859,zip5,-99.222056,36.081645
73860,zip5,-98.790535,36.586288
73931,zip5,-100.639148,36.585633
73932,zip5,-100.628933,36.748051
73933,zip5,-102.623259,36.749039
73937,zip5,-102.822649,36.542448
73938,zip5,-100.501407,36.907931
73939,zip5,-101.770106,36.791103
73942,zip5,-101.387695,36.747822
73944,zip5,-101.161717,36.576250
73945,zip5,-101.153341,36.840485
73946,zip5,-102.901245,36.859497
73947,zip5,-102.210295,36.814817
73949,zip5,-101.959982,36.544179
73950,zip5,-100.822620,36.889670
73951,zip5,-101.026563,36.952342
74002,zip5,-96.159247,36.515827
74003,zip5,-96.082584,36.747311
74006,zip5,-95.887245,36.709705
74008,zip5,-95.810222,35.906600
74010,zip5,-96.353640,35.816006
74011,zip5,-95.815060,35.990248
74012,zip5,-95.806447,36.060919
74014,zip5,-95.693768,35.944616
74015,zip5,-95.683939,36.156325
74016,zip5,-95.471709,36.551152
74017,zip5,-95.571710,36.407031
74019,zip5,-95.590141,36.262967
74020,zip5,-96.448484,36.256081
74021,zip5,-95.830190,36.392308
74022,zip5,-95.911825,36.943334
74023,zip5,-96.747452,35.997682
74026,zip5,-96.760461,35.709625
74027,zip5,-95.620822,36.788772
74028,zip5,-96.517878,35.726197
74029,zip5,-95.905214,36.837056
74030,zip5,-96.539382,35.983906
